Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW),EV J3271 Connector Count,EV J3271 Power Output (kW),Snapshot Date
ELEC,Atlanta Motorsports Park - Tesla Destination,20 Duck Thurmond Road,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.432752,-84.177105,7/1/2024,114022,2025-02-12 00:16:32 UTC,P,,,6/28/2016,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Atlanta Motorsports Park - Tesla Destination,20 Duck Thurmond Road,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.432752,-84.177105,7/1/2024,114022,2025-02-12 00:16:32 UTC,P,,,6/28/2016,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Atlanta Motorsports Park - Tesla Destination,20 Duck Thurmond Road,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.432752,-84.177105,7/1/2024,114022,2025-02-12 00:16:32 UTC,P,,,6/28/2016,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Atlanta Motorsports Park - Tesla Destination,20 Duck Thurmond Road,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.432752,-84.177105,7/1/2024,114022,2025-02-12 00:16:32 UTC,P,,,6/28/2016,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Atlanta Motorsports Park - Tesla Destination,20 Duck Thurmond Road,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.432752,-84.177105,7/1/2024,114022,2025-02-12 00:16:32 UTC,P,,,6/28/2016,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Atlanta Motorsports Park - Tesla Destination,20 Duck Thurmond Road,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.432752,-84.177105,7/1/2024,114022,2025-02-12 00:16:32 UTC,P,,,6/28/2016,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Atlanta Motorsports Park - Tesla Destination,20 Duck Thurmond Road,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.432752,-84.177105,7/1/2024,114022,2025-02-12 00:16:32 UTC,P,,,6/28/2016,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Atlanta Motorsports Park - Tesla Destination,20 Duck Thurmond Road,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.432752,-84.177105,7/1/2024,114022,2025-02-12 00:16:32 UTC,P,,,6/28/2016,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Paradise Valley Resort and Club - Tesla Destination,49 Valley Dr,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.409563,-84.04335,7/1/2024,114023,2025-02-12 00:16:32 UTC,P,,,2/27/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Paradise Valley Resort and Club - Tesla Destination,49 Valley Dr,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.409563,-84.04335,7/1/2024,114023,2025-02-12 00:16:32 UTC,P,,,2/27/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Paradise Valley Resort and Club - Tesla Destination,49 Valley Dr,,Dawsonville,GA,30534,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.409563,-84.04335,7/1/2024,114023,2025-02-12 00:16:32 UTC,P,,,2/27/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Hampton Inn & Suites Dublin - Tesla Destination,103 Travel Venter Blvd,,Dublin,GA,31021,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.486795,-82.937445,7/1/2024,114024,2025-02-12 00:16:32 UTC,P,,,6/6/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Hampton Inn & Suites Dublin - Tesla Destination,103 Travel Venter Blvd,,Dublin,GA,31021,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.486795,-82.937445,7/1/2024,114024,2025-02-12 00:16:32 UTC,P,,,6/6/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Residence Inn Atlanta NE/Duluth Sugarloaf - Tesla Destination,1940 Satellite Blvd,,Duluth,GA,30097,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.991634,-84.085065,7/1/2024,114025,2025-02-12 00:16:32 UTC,P,,,11/29/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Residence Inn Atlanta NE/Duluth Sugarloaf - Tesla Destination,1940 Satellite Blvd,,Duluth,GA,30097,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.991634,-84.085065,7/1/2024,114025,2025-02-12 00:16:32 UTC,P,,,11/29/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Residence Inn Atlanta NE/Duluth Sugarloaf - Tesla Destination,1940 Satellite Blvd,,Duluth,GA,30097,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.991634,-84.085065,7/1/2024,114025,2025-02-12 00:16:32 UTC,P,,,11/29/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Courtyard Atlanta NE/Duluth Sugarloaf - Tesla Destination,1948 Satellite Blvd,,Duluth,GA,30097,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.991604,-84.085083,7/1/2024,114026,2025-02-12 00:16:32 UTC,P,,,7/17/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Courtyard Atlanta NE/Duluth Sugarloaf - Tesla Destination,1948 Satellite Blvd,,Duluth,GA,30097,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.991604,-84.085083,7/1/2024,114026,2025-02-12 00:16:32 UTC,P,,,7/17/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Courtyard Atlanta NE/Duluth Sugarloaf - Tesla Destination,1948 Satellite Blvd,,Duluth,GA,30097,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.991604,-84.085083,7/1/2024,114026,2025-02-12 00:16:32 UTC,P,,,7/17/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Courtyard Atlanta NE/Duluth Sugarloaf - Tesla Destination,1948 Satellite Blvd,,Duluth,GA,30097,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.991604,-84.085083,7/1/2024,114026,2025-02-12 00:16:32 UTC,P,,,7/17/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Elite Airport Parking - Tesla Destination,3151 Camp Creek Pkwy,,East Point,GA,30344,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.653746,-84.492495,7/1/2024,114027,2025-02-12 00:16:32 UTC,P,,,6/14/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Holiday Inn Express Hotel & Suites Atlanta Fairburn - Tesla Destination,7905 Senoia Rd,,Fairburn,GA,30213,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.540727,-84.578267,7/1/2024,114028,2025-02-12 00:16:32 UTC,P,,,2/2/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Holiday Inn Express Hotel & Suites Atlanta Fairburn - Tesla Destination,7905 Senoia Rd,,Fairburn,GA,30213,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.540727,-84.578267,7/1/2024,114028,2025-02-12 00:16:32 UTC,P,,,2/2/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Holiday Inn Express Hotel & Suites Atlanta Fairburn - Tesla Destination,7905 Senoia Rd,,Fairburn,GA,30213,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.540727,-84.578267,7/1/2024,114028,2025-02-12 00:16:32 UTC,P,,,2/2/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Holiday Inn Express Hotel & Suites Atlanta Fairburn - Tesla Destination,7905 Senoia Rd,,Fairburn,GA,30213,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.540727,-84.578267,7/1/2024,114028,2025-02-12 00:16:32 UTC,P,,,2/2/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Holiday Inn Express Hotel & Suites Atlanta Fairburn - Tesla Destination,7905 Senoia Rd,,Fairburn,GA,30213,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.540727,-84.578267,7/1/2024,114028,2025-02-12 00:16:32 UTC,P,,,2/2/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Holiday Inn Express Hotel & Suites Atlanta Fairburn - Tesla Destination,7905 Senoia Rd,,Fairburn,GA,30213,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.540727,-84.578267,7/1/2024,114028,2025-02-12 00:16:32 UTC,P,,,2/2/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,"The Ritz Carlton Reynolds, Lake Oconee - Tesla Destination",1 Lake Oconee Trl,,Greensboro,GA,30642,,877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.439109,-83.194766,7/1/2024,114029,2025-02-12 00:16:32 UTC,P,,,6/7/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,"The Ritz Carlton Reynolds, Lake Oconee - Tesla Destination",1 Lake Oconee Trl,,Greensboro,GA,30642,,877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.439109,-83.194766,7/1/2024,114029,2025-02-12 00:16:32 UTC,P,,,6/7/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,"The Ritz Carlton Reynolds, Lake Oconee - Tesla Destination",1 Lake Oconee Trl,,Greensboro,GA,30642,,877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.439109,-83.194766,7/1/2024,114029,2025-02-12 00:16:32 UTC,P,,,6/7/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,"The Ritz Carlton Reynolds, Lake Oconee - Tesla Destination",1 Lake Oconee Trl,,Greensboro,GA,30642,,877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.439109,-83.194766,7/1/2024,114029,2025-02-12 00:16:32 UTC,P,,,6/7/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,"The Ritz Carlton Reynolds, Lake Oconee - Tesla Destination",1 Lake Oconee Trl,,Greensboro,GA,30642,,877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.439109,-83.194766,7/1/2024,114029,2025-02-12 00:16:32 UTC,P,,,6/7/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,"The Ritz Carlton Reynolds, Lake Oconee - Tesla Destination",1 Lake Oconee Trl,,Greensboro,GA,30642,,877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.439109,-83.194766,7/1/2024,114029,2025-02-12 00:16:32 UTC,P,,,6/7/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,"The Ritz Carlton Reynolds, Lake Oconee - Tesla Destination",1 Lake Oconee Trl,,Greensboro,GA,30642,,877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.439109,-83.194766,7/1/2024,114029,2025-02-12 00:16:32 UTC,P,,,6/7/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,The Creek Club at Reynolds Lake Oconee - Tesla Destination,1100 Creek Club Dr,,Greensboro,GA,30642,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.449986,-83.224391,7/1/2024,114030,2025-02-12 00:16:32 UTC,P,,,12/20/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,The Creek Club at Reynolds Lake Oconee - Tesla Destination,1100 Creek Club Dr,,Greensboro,GA,30642,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.449986,-83.224391,7/1/2024,114030,2025-02-12 00:16:32 UTC,P,,,12/20/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,Valhalla Resort Hotel - Tesla Destination,688 Bahn Innsbruck,,Helen,GA,30545,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.705966,-83.714718,7/1/2024,114031,2025-02-12 00:16:32 UTC,P,,,9/6/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Valhalla Resort Hotel - Tesla Destination,688 Bahn Innsbruck,,Helen,GA,30545,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.705966,-83.714718,7/1/2024,114031,2025-02-12 00:16:32 UTC,P,,,9/6/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,Valhalla Resort Hotel - Tesla Destination,688 Bahn Innsbruck,,Helen,GA,30545,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.705966,-83.714718,7/1/2024,114031,2025-02-12 00:16:32 UTC,P,,,9/6/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,,0,,0,,0,,0,,7/7/2026
ELEC,The Westin Jekyll Island - Tesla Destination,110 Ocean Way,,Jekyll Island,GA,31527,,877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,31.046057,-81.411542,7/1/2024,114032,2025-02-12 00:16:32 UTC,P,,,4/16/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,The Westin Jekyll Island - Tesla Destination,110 Ocean Way,,Jekyll Island,GA,31527,,877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,31.046057,-81.411542,7/1/2024,114032,2025-02-12 00:16:32 UTC,P,,,4/16/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,The Westin Jekyll Island - Tesla Destination,110 Ocean Way,,Jekyll Island,GA,31527,,877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,31.046057,-81.411542,7/1/2024,114032,2025-02-12 00:16:32 UTC,P,,,4/16/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
ELEC,The Westin Jekyll Island - Tesla Destination,110 Ocean Way,,Jekyll Island,GA,31527,,877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,31.046057,-81.411542,7/1/2024,114032,2025-02-12 00:16:32 UTC,P,,,4/16/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,0,,0,,0,,1,,0,,7/7/2026
