Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW),EV J3271 Connector Count,EV J3271 Power Output (kW),Snapshot Date
ELEC,NORTHWINDS NORTHWINDS1,2475 Northwinds Pkwy,,Alpharetta,GA,30009,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.058598,-84.28537,2026-06-02,149653,2026-06-02 01:39:32 UTC,,,,2019-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,GSD STATION 1,6400 Sugarloaf Parkway Parking Deck One,,Duluth,GA,30097,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.989123,-84.092054,2026-06-02,150044,2026-06-02 01:34:29 UTC,,,,2019-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,GSD STATION 1,6400 Sugarloaf Parkway Parking Deck One,,Duluth,GA,30097,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.989123,-84.092054,2026-06-02,150044,2026-06-02 01:34:29 UTC,,,,2019-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,Parker’s - Tesla Supercharger,1118 South Lewis Street,,Metter,GA,30439,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.378977,-82.062649,2024-07-01,150223,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,,2026-06-02
ELEC,Parker’s - Tesla Supercharger,1118 South Lewis Street,,Metter,GA,30439,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.378977,-82.062649,2024-07-01,150223,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,,2026-06-02
ELEC,Parker’s - Tesla Supercharger,1118 South Lewis Street,,Metter,GA,30439,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.378977,-82.062649,2024-07-01,150223,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,,2026-06-02
ELEC,Parker’s - Tesla Supercharger,1118 South Lewis Street,,Metter,GA,30439,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.378977,-82.062649,2024-07-01,150223,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,,2026-06-02
ELEC,Parker’s - Tesla Supercharger,1118 South Lewis Street,,Metter,GA,30439,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.378977,-82.062649,2024-07-01,150223,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,,2026-06-02
ELEC,Parker’s - Tesla Supercharger,1118 South Lewis Street,,Metter,GA,30439,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.378977,-82.062649,2024-07-01,150223,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,,2026-06-02
ELEC,Parker’s - Tesla Supercharger,1118 South Lewis Street,,Metter,GA,30439,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.378977,-82.062649,2024-07-01,150223,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,,2026-06-02
ELEC,Parker’s - Tesla Supercharger,1118 South Lewis Street,,Metter,GA,30439,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.378977,-82.062649,2024-07-01,150223,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,The Centre at Panola - Tesla Supercharger,3007 Panola Road,,Lithonia,GA,30038,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.698936,-84.173176,2024-07-01,150230,2025-05-06 21:07:47 UTC,P,,,2019-11-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,150.0,0,,2026-06-02
ELEC,Courtyard by Marriott Atlanta/Vinings - Tesla Destination,2829 Overlook Pkwy,,Atlanta,GA,30339,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.780634,-84.480871,2024-07-01,150562,2025-02-12 00:16:32 UTC,P,,,2019-06-12,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,Courtyard by Marriott Atlanta/Vinings - Tesla Destination,2829 Overlook Pkwy,,Atlanta,GA,30339,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.780634,-84.480871,2024-07-01,150562,2025-02-12 00:16:32 UTC,P,,,2019-06-12,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,La Quinta Inn & Suites by Wyndham Brunswick - Tesla Destination,100 Capital Square Dr,,Brunswick,GA,31525,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,31.243279,-81.507286,2024-07-01,150605,2025-02-12 00:16:32 UTC,P,,,2019-05-20,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,La Quinta Inn & Suites by Wyndham Brunswick - Tesla Destination,100 Capital Square Dr,,Brunswick,GA,31525,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,31.243279,-81.507286,2024-07-01,150605,2025-02-12 00:16:32 UTC,P,,,2019-05-20,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,City of Jesup - Tesla Destination,101 SW Broad St,,Jesup,GA,31545,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,31.605,-81.883056,2024-07-01,150651,2025-02-12 00:16:32 UTC,P,,,2019-08-07,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,City of Jesup - Tesla Destination,101 SW Broad St,,Jesup,GA,31545,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,31.605,-81.883056,2024-07-01,150651,2025-02-12 00:16:32 UTC,P,,,2019-08-07,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,Tropical Cuisine Restaurant - Tesla Destination,4899 Old National Hwy,,College Park,GA,30337,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.622108,-84.476883,2024-07-01,150687,2025-02-12 00:16:32 UTC,P,,,2019-06-25,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,Tropical Cuisine Restaurant - Tesla Destination,4899 Old National Hwy,,College Park,GA,30337,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.622108,-84.476883,2024-07-01,150687,2025-02-12 00:16:32 UTC,P,,,2019-06-25,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,Tropical Cuisine Restaurant - Tesla Destination,4899 Old National Hwy,,College Park,GA,30337,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.622108,-84.476883,2024-07-01,150687,2025-02-12 00:16:32 UTC,P,,,2019-06-25,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,Tropical Cuisine Restaurant - Tesla Destination,4899 Old National Hwy,,College Park,GA,30337,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.622108,-84.476883,2024-07-01,150687,2025-02-12 00:16:32 UTC,P,,,2019-06-25,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,Rock Eagle 4-H Center - Tesla Destination,350 Rock Eagle Rd,,Eatonton,GA,31024,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.423163,-83.397244,2024-07-01,150708,2025-02-12 00:16:32 UTC,P,,,2019-06-07,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,Big Green Egg - Tesla Destination,3786 DeKalb Technology Pkwy,,Atlanta,GA,30340,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.88719,-84.2674,2024-07-01,150716,2025-02-12 00:16:32 UTC,P,,,2019-05-08,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,Big Green Egg - Tesla Destination,3786 DeKalb Technology Pkwy,,Atlanta,GA,30340,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.88719,-84.2674,2024-07-01,150716,2025-02-12 00:16:32 UTC,P,,,2019-05-08,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,,0,,2026-06-02
ELEC,CHOA SUP SUP CHARGER 07,1575 NE Expy NE,Level 5 parking deck,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.83576,-84.325437,2026-06-02,150826,2026-06-02 01:40:35 UTC,,,,2019-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,CHOA SUP SUP CHARGER 07,1575 NE Expy NE,Level 5 parking deck,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.83576,-84.325437,2026-06-02,150826,2026-06-02 01:40:35 UTC,,,,2019-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,MARTA KENSINGTON L2 3,3350 Kensington Rd,,Decatur,GA,30032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.771897,-84.25296,2026-06-02,151956,2026-06-02 01:40:53 UTC,,,,2020-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,MARTA KENSINGTON L2 3,3350 Kensington Rd,,Decatur,GA,30032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.771897,-84.25296,2026-06-02,151956,2026-06-02 01:40:53 UTC,,,,2020-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,UNIVERSAL AFC UNIVERSAL AFC 3,3060 Peachtree Rd,Level 3,Atlanta,GA,30305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.839498,-84.381206,2026-06-02,152107,2026-06-02 01:40:36 UTC,,,,2020-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,UNIVERSAL AFC UNIVERSAL AFC 3,3060 Peachtree Rd,Level 3,Atlanta,GA,30305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.839498,-84.381206,2026-06-02,152107,2026-06-02 01:40:36 UTC,,,,2020-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,CHOA SUP SUP CHARGER 01,1575 Northeast Expy,Level 1 parking deck,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.83587,-84.325808,2026-06-02,152108,2026-06-02 01:40:35 UTC,,,,2020-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,CHOA SUP SUP CHARGER 01,1575 Northeast Expy,Level 1 parking deck,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.83587,-84.325808,2026-06-02,152108,2026-06-02 01:40:35 UTC,,,,2020-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,MARTA LINDBERGH L2 3,Sidney Marcus Blvd NE,,Atlanta,GA,30324,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8255,-84.36789,2026-06-02,152457,2026-06-02 01:41:31 UTC,,,,2020-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,MARTA LINDBERGH L2 3,Sidney Marcus Blvd NE,,Atlanta,GA,30324,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8255,-84.36789,2026-06-02,152457,2026-06-02 01:41:31 UTC,,,,2020-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,MARTA DORAVILLE L2 1,5932 New Peachtree Rd,,Atlanta,GA,30340,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.90128,-84.282118,2026-06-02,152523,2026-06-02 01:41:38 UTC,,,,2020-01-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,MARTA DORAVILLE L2 1,5932 New Peachtree Rd,,Atlanta,GA,30340,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.90128,-84.282118,2026-06-02,152523,2026-06-02 01:41:38 UTC,,,,2020-01-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-06-02
ELEC,GEORGIA POWER ATHENS DC,1001 Prince Ave,"Located at the Georgia Power building near 1001 Prince Ave, Athens, GA 30606",Athens,GA,30606,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,33.961326,-83.394014,2026-06-02,153118,2026-06-02 01:42:05 UTC,,,,2020-01-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,62.0,1,62.5,0,,0,,2026-06-02
ELEC,Avalon - Tesla Supercharger,400 Avalon Boulevard,,Alpharetta,GA,30009,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,34.071365,-84.275362,2024-07-01,153442,2025-05-06 21:07:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,72.0,0,,2026-06-02
ELEC,Avalon - Tesla Supercharger,400 Avalon Boulevard,,Alpharetta,GA,30009,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,34.071365,-84.275362,2024-07-01,153442,2025-05-06 21:07:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,72.0,0,,2026-06-02
ELEC,Avalon - Tesla Supercharger,400 Avalon Boulevard,,Alpharetta,GA,30009,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,34.071365,-84.275362,2024-07-01,153442,2025-05-06 21:07:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,72.0,0,,2026-06-02
ELEC,Avalon - Tesla Supercharger,400 Avalon Boulevard,,Alpharetta,GA,30009,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,34.071365,-84.275362,2024-07-01,153442,2025-05-06 21:07:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,72.0,0,,2026-06-02
ELEC,Avalon - Tesla Supercharger,400 Avalon Boulevard,,Alpharetta,GA,30009,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,34.071365,-84.275362,2024-07-01,153442,2025-05-06 21:07:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,72.0,0,,2026-06-02
